Key,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,PRIMARY_PROGRAM_IND,CAMPUS,CAMPUS_DESC,COLLEGE,COLLEGE_DESC,MAJOR,MAJOR_DESC,STUDENT_CLASSIFICATION_BOAP,STUDENT_CLASS_BOAP_DESC,STUDENT_STATUS,ENROLLED_IND,REGISTERED_IND
973153,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
973216,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,VECO,Visual Effects Compositing,04,Sophomore: 45 - 59 hours,AS,Y,Y
973235,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,DPND,Nutrition & Dietetics,07,Senior 90 - 104 hours,AS,Y,Y
973235,202020,Spring 2020,N,PWL,West Lafayette,A,College of Agriculture,FDSC,Food Science,07,Senior 90 - 104 hours,AS,Y,Y
973248,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,07,Senior 90 - 104 hours,AS,Y,Y
973350,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,NREV,Natural Resources& Envrmtl Sci,05,Junior: 60 - 74 hours,AS,Y,Y
973370,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,07,Senior 90 - 104 hours,AS,Y,Y
973501,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
973531,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,PLSI,Planetary Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
973531,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,IDSC,Interdisciplinary Science,08,Senior 105+ hours,AS,Y,Y
973554,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
973637,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,06,Junior: 75 - 89 hours,AS,Y,Y
973642,201920,Spring 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
973728,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,PABE,Pre Agr & Biol Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
973841,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
973843,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,PGBB,Plant Genetic Breeding Biotech,05,Junior: 60 - 74 hours,AS,Y,Y
973864,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,04,Sophomore: 45 - 59 hours,AS,Y,Y
973987,201920,Spring 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,04,Sophomore: 45 - 59 hours,AS,Y,Y
974120,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CHEM,Chemistry,06,Junior: 75 - 89 hours,AS,Y,Y
974120,202010,Fall 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,HIST,History,06,Junior: 75 - 89 hours,AS,Y,Y
974173,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,06,Junior: 75 - 89 hours,AS,Y,Y
974187,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PUBH,Public Health,08,Senior 105+ hours,AS,Y,Y
974553,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,05,Junior: 60 - 74 hours,AS,Y,Y
974558,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,PLSI,Planetary Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
974711,201920,Spring 2019,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
974798,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,NRPH,Neurobiology & Physiology,08,Senior 105+ hours,AS,Y,Y
974931,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,06,Junior: 75 - 89 hours,AS,Y,Y
975179,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,MHET,Mechatronics Engr Tech,04,Sophomore: 45 - 59 hours,AS,Y,Y
975215,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PUBH,Public Health,07,Senior 90 - 104 hours,AS,Y,Y
975307,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CSHO,Computer Science Honors,08,Senior 105+ hours,AS,Y,Y
975307,202020,Spring 2020,N,PWL,West Lafayette,S,College of Science,MATH,Mathematics,08,Senior 105+ hours,AS,Y,Y
975856,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,08,Senior 105+ hours,AS,Y,Y
975987,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,08,Senior 105+ hours,AS,Y,Y
975996,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,05,Junior: 60 - 74 hours,AS,Y,Y
975996,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,05,Junior: 60 - 74 hours,AS,Y,Y
975996,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,06,Junior: 75 - 89 hours,AS,Y,Y
975998,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
976001,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,MICR,Microbiology,08,Senior 105+ hours,AS,Y,Y
976041,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,05,Junior: 60 - 74 hours,AS,Y,Y
976091,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,04,Sophomore: 45 - 59 hours,AS,Y,Y
976091,202010,Fall 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,04,Sophomore: 45 - 59 hours,AS,Y,Y
976155,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
976155,202010,Fall 2019,N,PWL,West Lafayette,A,College of Agriculture,PLSC,Plant Science,05,Junior: 60 - 74 hours,AS,Y,Y
976269,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
976394,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
976400,201920,Spring 2019,Y,PWL,West Lafayette,ID,School of Interdisciplnry Engr,MUEN,Multidisciplinary Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
976400,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,05,Junior: 60 - 74 hours,AS,Y,Y
976414,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
976424,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,04,Sophomore: 45 - 59 hours,AS,Y,Y
976471,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
976529,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
976603,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PSYS,Psychological Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
976675,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,06,Junior: 75 - 89 hours,AS,Y,Y
976698,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
976710,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
976867,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,SUBO,Sustainable Biomaterials,06,Junior: 75 - 89 hours,AS,Y,Y
976887,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
976902,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,PGBB,Plant Genetic Breeding Biotech,05,Junior: 60 - 74 hours,AS,Y,Y
976927,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
976994,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
977079,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,08,Senior 105+ hours,AS,Y,Y
977115,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,FDSC,Food Science,04,Sophomore: 45 - 59 hours,AS,Y,Y
977176,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,07,Senior 90 - 104 hours,AS,Y,Y
977238,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
977378,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVMG,Aviation Management,08,Senior 105+ hours,AS,Y,Y
977470,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
977471,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
977473,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,NRPH,Neurobiology & Physiology,07,Senior 90 - 104 hours,AS,Y,Y
977759,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,06,Junior: 75 - 89 hours,AS,Y,Y
977775,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
977812,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
977828,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
977828,202010,Fall 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,ANTR,Anthropology,05,Junior: 60 - 74 hours,AS,Y,Y
977851,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,07,Senior 90 - 104 hours,AS,Y,Y
977880,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
977880,201920,Spring 2019,N,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,05,Junior: 60 - 74 hours,AS,Y,Y
977885,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
977941,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ROET,Robotics Engr Technology,05,Junior: 60 - 74 hours,AS,Y,Y
978166,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
978447,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,06,Junior: 75 - 89 hours,AS,Y,Y
978700,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
978700,202010,Fall 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,07,Senior 90 - 104 hours,AS,Y,Y
978794,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AUAS,Unmanned Aerial Systems,04,Sophomore: 45 - 59 hours,AS,Y,Y
978931,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,ATHL,Athletic Training,07,Senior 90 - 104 hours,AS,Y,Y
978966,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
978983,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,08,Senior 105+ hours,AS,Y,Y
979042,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,05,Junior: 60 - 74 hours,AS,Y,Y
979058,202020,Spring 2020,Y,PWL,West Lafayette,M,School of Management,PMGA,Pre Mgmt/Accounting,05,Junior: 60 - 74 hours,AS,Y,Y
979092,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ROET,Robotics Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
979188,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,05,Junior: 60 - 74 hours,AS,Y,Y
979421,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,TRST,Transdisciplin Studies in Tech,06,Junior: 75 - 89 hours,AS,Y,Y
979421,201920,Spring 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,06,Junior: 75 - 89 hours,AS,Y,Y
979421,201920,Spring 2019,N,PWL,West Lafayette,PI,Polytechnic Institute,TIET,Industrial Engineering Tech,06,Junior: 75 - 89 hours,AS,Y,Y
979510,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,06,Junior: 75 - 89 hours,AS,Y,Y
979608,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,04,Sophomore: 45 - 59 hours,AS,Y,Y
979814,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
980042,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,WEPD,Web Programming & Design,05,Junior: 60 - 74 hours,AS,Y,Y
980092,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,CMDB,"Cell, Molec & Devel Biol",08,Senior 105+ hours,AS,Y,Y
980135,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,WEPD,Web Programming & Design,08,Senior 105+ hours,AS,Y,Y
980187,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,05,Junior: 60 - 74 hours,AS,Y,Y
980195,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
980297,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,06,Junior: 75 - 89 hours,AS,Y,Y
980302,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,04,Sophomore: 45 - 59 hours,AS,Y,Y
980306,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
980326,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,08,Senior 105+ hours,AS,Y,Y
980395,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
980401,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
980462,202010,Fall 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
980549,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,BBS,Brain and Behavioral Sci,08,Senior 105+ hours,AS,Y,Y
980641,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,VIPI,Virtual Product Integration,05,Junior: 60 - 74 hours,AS,Y,Y
980724,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
980739,201920,Spring 2019,Y,PWL,West Lafayette,IE,School of Industrial Engr,IE,Industrial Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
980739,201920,Spring 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,04,Sophomore: 45 - 59 hours,AS,Y,Y
980954,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,DPND,Nutrition & Dietetics,06,Junior: 75 - 89 hours,AS,Y,Y
981020,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
981075,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,03,Sophomore: 30 - 44 hours,AS,Y,Y
981203,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,04,Sophomore: 45 - 59 hours,AS,Y,Y
981203,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,05,Junior: 60 - 74 hours,AS,Y,Y
981319,202020,Spring 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
981451,202020,Spring 2020,Y,PWL,West Lafayette,LA,College of Liberal Arts,CRTV,Creative Writing,03,Sophomore: 30 - 44 hours,AS,Y,Y
981523,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
981606,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,06,Junior: 75 - 89 hours,AS,Y,Y
981606,202010,Fall 2019,N,PWL,West Lafayette,S,College of Science,MATH,Mathematics,06,Junior: 75 - 89 hours,AS,Y,Y
981623,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
981724,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,05,Junior: 60 - 74 hours,AS,Y,Y
981729,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,SAAD,Systems Analysis & Design,05,Junior: 60 - 74 hours,AS,Y,Y
981775,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,05,Junior: 60 - 74 hours,AS,Y,Y
981782,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,OLSV,Organizational Leadership,04,Sophomore: 45 - 59 hours,AS,Y,Y
981851,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CHEM,Chemistry,06,Junior: 75 - 89 hours,AS,Y,Y
981937,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVMG,Aviation Management,04,Sophomore: 45 - 59 hours,AS,Y,Y
982306,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,06,Junior: 75 - 89 hours,AS,Y,Y
982311,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,SUBO,Sustainable Biomaterials,07,Senior 90 - 104 hours,AS,Y,Y
982377,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,07,Senior 90 - 104 hours,AS,Y,Y
982377,202010,Fall 2019,N,PWL,West Lafayette,S,College of Science,MACS,Mathematics-Computer Science,07,Senior 90 - 104 hours,AS,Y,Y
982410,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,SCIA,Supply Chain Info & Analytics,07,Senior 90 - 104 hours,AS,Y,Y
982410,202110,Fall 2020,N,PWL,West Lafayette,M,School of Management,INMG,Industrial Management,07,Senior 90 - 104 hours,AS,Y,Y
982863,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,NUSC,Nutrition Science,05,Junior: 60 - 74 hours,AS,Y,Y
983000,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,08,Senior 105+ hours,AS,Y,Y
983121,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
983121,201920,Spring 2019,N,PWL,West Lafayette,A,College of Agriculture,DSPG,Deans Scholar Program,07,Senior 90 - 104 hours,AS,Y,Y
983279,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,04,Sophomore: 45 - 59 hours,AS,Y,Y
983279,202010,Fall 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,04,Sophomore: 45 - 59 hours,AS,Y,Y
983318,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,HLDS,Health and Disease,08,Senior 105+ hours,AS,Y,Y
983318,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,ANTR,Anthropology,08,Senior 105+ hours,AS,Y,Y
983322,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,DTVS,Data Visualization,04,Sophomore: 45 - 59 hours,AS,Y,Y
983446,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,04,Sophomore: 45 - 59 hours,AS,Y,Y
983570,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,08,Senior 105+ hours,AS,Y,Y
983570,202110,Fall 2020,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,08,Senior 105+ hours,AS,Y,Y
983791,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
983840,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,PGBB,Plant Genetic Breeding Biotech,07,Senior 90 - 104 hours,AS,Y,Y
984104,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
984149,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
984269,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
984285,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
984295,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
984399,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,NRPH,Neurobiology & Physiology,07,Senior 90 - 104 hours,AS,Y,Y
984498,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,02,Freshman: 15 - 29 hours,IS,N,N
984577,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
984577,201920,Spring 2019,N,PWL,West Lafayette,A,College of Agriculture,DSPG,Deans Scholar Program,05,Junior: 60 - 74 hours,AS,Y,Y
984577,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
984577,202010,Fall 2019,N,PWL,West Lafayette,A,College of Agriculture,DSPG,Deans Scholar Program,06,Junior: 75 - 89 hours,AS,Y,Y
984663,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
984951,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
984975,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
984975,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
